step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,502,cache_1176_326,t502,CONTEXT,1176,326,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,503,param_1179_1070,t503,WEIGHT,1179,1070,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,504,param_1180_1181,t504,WEIGHT,1180,1181,0,768,2,1536,cuda:0,,[768],0,1
0,505,param_1182_1183,t505,WEIGHT,1182,1183,0,768,2,1536,cuda:0,,[768],0,1
0,506,param_1184_134,t506,WEIGHT,1184,134,0,59136,2,118272,cuda:0,,"[1,77,768]",0,2
0,507,param_1187_1188,t507,WEIGHT,1187,1188,0,1,8,8,cuda:0,,[1],0,2
0,508,param_1191_1192,t508,WEIGHT,1191,1192,0,768,2,1536,cuda:0,,"[1,768]",0,1
0,509,cache_1194_1195,t509,CONTEXT,1194,1195,0,77,8,616,cpu,,"[1,77]",3,4
0,510,cache_1201_1202,t510,CONTEXT,1201,1202,0,77,8,616,cpu,,"[1,77]",3,3
0,511,cache_1208_1209,t511,CONTEXT,1208,1209,0,12,8,96,cpu,,"[1,12]",3,3
0,512,cache_1215_1216,t512,CONTEXT,1215,1216,0,12,8,96,cpu,,"[1,12]",3,3
